id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
79;data_gathering;requests;1566392307.134582;-0.20359396934509277;https://www.dailymail.co.uk/home/search.html?offset=3950&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=3950&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;199989;200;True;
80;data_gathering;requests;1566392308.701547;-0.26247620582580566;https://www.dailymail.co.uk/home/search.html?offset=4000&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=4000&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;200386;200;True;
81;data_gathering;requests;1566392310.460899;-0.25449705123901367;https://www.dailymail.co.uk/home/search.html?offset=4050&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=4050&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;201002;200;True;
82;data_gathering;requests;1566392312.076705;-0.28017306327819824;https://www.dailymail.co.uk/home/search.html?offset=4100&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=4100&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;198903;200;True;
83;data_gathering;requests;1566392313.8850188;-0.19055819511413574;https://www.dailymail.co.uk/home/search.html?offset=4150&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=4150&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;197851;200;True;
84;data_gathering;requests;1566392315.2007492;-0.43466782569885254;https://www.dailymail.co.uk/home/search.html?offset=4200&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=4200&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;202652;200;True;
85;data_gathering;requests;1566392316.8507361;-0.19845104217529297;https://www.dailymail.co.uk/home/search.html?offset=4250&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=4250&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;202587;200;True;
86;data_gathering;requests;1566392318.296001;-0.2761411666870117;https://www.dailymail.co.uk/home/search.html?offset=4300&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=4300&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;203104;200;True;
87;data_gathering;requests;1566392319.634488;-0.22020578384399414;https://www.dailymail.co.uk/home/search.html?offset=4350&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=4350&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;202625;200;True;
88;data_gathering;requests;1566392321.009738;-1.1055569648742676;https://www.dailymail.co.uk/home/search.html?offset=4400&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=4400&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;201089;200;True;
89;data_gathering;requests;1566392323.312491;-0.36695313453674316;https://www.dailymail.co.uk/home/search.html?offset=4450&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=4450&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;203414;200;True;
90;data_gathering;requests;1566392325.235544;-0.21915411949157715;https://www.dailymail.co.uk/home/search.html?offset=4500&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=4500&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;201324;200;True;
91;data_gathering;requests;1566392326.929493;-0.9292809963226318;https://www.dailymail.co.uk/home/search.html?offset=4550&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=4550&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;200463;200;True;
92;data_gathering;requests;1566392329.043092;-0.2197129726409912;https://www.dailymail.co.uk/home/search.html?offset=4600&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=4600&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;202011;200;True;
93;data_gathering;requests;1566392330.7785442;-1.2882466316223145;https://www.dailymail.co.uk/home/search.html?offset=4650&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=4650&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;200659;200;True;
94;data_gathering;requests;1566392333.545064;-0.21174407005310059;https://www.dailymail.co.uk/home/search.html?offset=4700&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=4700&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;151405;200;True;
95;data_gathering;requests;1566392335.068907;-0.17378997802734375;https://www.dailymail.co.uk/home/search.html?offset=4750&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=4750&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;121349;200;True;
