Date,Title,URL
2019-08-20,Døv tennisspiller skriver historie: Vinder ATP-kamp i USA,/sporten/tennis/doev-tennisspiller-skriver-historie-vinder-atp-kamp-i-usa
2019-08-20,Ringberg efter krav om Løkke og Jensens afgang: 'Krisen i Venstre stikker dybt',/nyheder/politik/ringberg-efter-krav-om-loekke-og-jensens-afgang-krisen-i-venstre-stikker-dybt
2019-08-20,Jyske Bank indfører negativ rente for privatkunder,/nyheder/penge/jyske-bank-indfoerer-negativ-rente-privatkunder
2019-08-20,Forsvarsminister: Arktis er en af de største sikkerhedspolitiske udfordringer - på linje med terror,/nyheder/politik/forsvarsminister-arktis-er-en-af-de-stoerste-sikkerhedspolitiske-udfordringer-paa
2019-08-20,Forskere: Vindkraft fra Europa kan dække hele verdens strømbehov,/nyheder/viden/klima/forskere-vindkraft-fra-europa-kan-daekke-hele-verdens-stroembehov
2019-08-20,Kirkeråd franarret knap en million kroner via mailsvindel,/nyheder/indland/kirkeraad-franarret-knap-en-million-kroner-mailsvindel
2019-08-20,Trump afviser: Ingen bygder får et Trump Tower,/nyheder/udland/trump-afviser-ingen-bygder-faar-et-trump-tower
2019-08-20,Flaskepost fra den kolde krig fundet i Alaska,/nyheder/udland/flaskepost-fra-den-kolde-krig-fundet-i-alaska
2019-08-21,Brasiliens præsident: 'NGO'er kan stå bag brande i Amazonas',/nyheder/udland/brasiliens-praesident-ngoer-kan-staa-bag-brande-i-amazonas
2019-08-21,Torpegaard kikser kvalifikation til US Open,/sporten/tennis/torpegaard-kikser-kvalifikation-til-us-open
2019-08-21,Færre homoseksuelle mænd bliver smittet med syfilis,/nyheder/indland/faerre-homoseksuelle-maend-bliver-smittet-med-syfilis
2019-08-21,Lillian Gjerulf Kretz: Trump føler sig personligt fornærmet af Mette Frederiksen,/nyheder/udland/lillian-gjerulf-kretz-trump-foeler-sig-personligt-fornaermet-af-mette-frederiksen
2019-08-21,Bank-svindlerne er skarpere end før: Her er dine tre våben til at spotte dem,/nyheder/indland/bank-svindlerne-er-skarpere-end-foer-her-er-dine-tre-vaaben-til-spotte-dem
2019-08-21,Flere kirkelige organisationer udsat for svindel eller forsøg på svindel,/nyheder/indland/flere-kirkelige-organisationer-udsat-svindel-eller-forsoeg-paa-svindel
2019-08-21,Merkel giver briter 30 dage til at finde bagstopper-løsning,/nyheder/udland/merkel-giver-briter-30-dage-til-finde-bagstopper-losning
2019-08-21, Ordførere: Stadig ubesvarede spørgsmål i jetbrændstof-sag,/nyheder/politik/ordfoerere-stadig-ubesvarede-spoergsmaal-i-jetbraendstof-sag
2019-08-21,Michael og Kathrine blev gift uden at kende hinanden: 'Det har været et vildt eventyr',/nyheder/kultur/michael-og-kathrine-blev-gift-uden-kende-hinanden-det-har-vaeret-et-vildt-eventyr
2019-08-21,Justitsminister efter myndighedssvigt: Det her må ikke gentage sig,/nyheder/politik/justitsminister-efter-myndighedssvigt-det-her-maa-ikke-gentage-sig
2019-08-21,Dansk håndboldtræner skal sikre både mesterskab og Champions League-trofæ til ny russisk kvindeklub,/sporten/haandbold/dansk-haandboldtraener-skal-sikre-baade-mesterskab-og-champions-league-trofae-til
2019-08-21,LÆS SVARENE Mette Frederiksen gjorde det rigtige - nu skal hun bare holde sig fra Twitter,/nyheder/udland/laes-svarene-mette-frederiksen-gjorde-det-rigtige-nu-skal-hun-bare-holde-sig-fra
2019-08-21,Mette Frederiksen: 'Jeg har ikke behov for at gå ind i en ordkrig med Trump',/nyheder/indland/mette-frederiksen-jeg-har-ikke-behov-gaa-ind-i-en-ordkrig-med-trump
2019-08-21,Washington Post-korrespondent efter Trumps aflysning: Vi er i chok,/nyheder/udland/washington-post-korrespondent-efter-trumps-aflysning-vi-er-i-chok
2019-08-21,"Nej tak, Trump: Derfor holder vi fast i forholdet til Grønland",/nyheder/indland/nej-tak-trump-derfor-holder-vi-fast-i-forholdet-til-groenland
2019-08-21,Benoot dedikerer etapesejr til afdød kollega: 'Glad for at kunne ære ham',/sporten/cykling/postnord-danmark-rundt/benoot-dedikerer-etapesejr-til-afdoed-kollega-glad-kunne-aere
2019-08-21,"Trump: Centralbank-direktør er som en golfspiller, der ikke kan 'putte'",/nyheder/penge/trump-centralbank-direktoer-er-som-en-golfspiller-der-ikke-kan-putte
2019-08-21,Gravid model hyldes for at smide tøjet på Instagram: 'Du sætter barren for ægte skønhed',/nyheder/kultur/gravid-model-hyldes-smide-toejet-paa-instagram-du-saetter-barren-aegte-skoenhed
2019-08-21,Ifølge Jobnet var Pia otte måneder på kursus: ’Jeg har aldrig hørt om det’   ,/nyheder/regionale/sjaelland/ifoelge-jobnet-var-pia-otte-maaneder-paa-kursus-jeg-har-aldrig-hoert-om
2019-08-21,Trump: Mette Frederiksens kommentarer var upassende,/nyheder/udland/trump-mette-frederiksens-kommentarer-var-upassende
2019-08-21,Aastrand ror Danmark til stærk VM-start,/sporten/oevrig/aastrand-ror-danmark-til-staerk-vm-start
2019-08-21,Boris Johnson til Berlin i håb om at kunne genåbne brexit-forhandlinger,/nyheder/udland/boris-johnson-til-berlin-i-haab-om-kunne-genaabne-brexit-forhandlinger
2019-08-21,ETAPEN PÅ 1 MINUT Kraftfuld belgier vinder første etape af Danmark Rundt,/sporten/cykling/postnord-danmark-rundt/etapen-paa-1-minut-kraftfuld-belgier-vinder-foerste-etape-af
2019-08-21,Tidligere ministre om Trumps aflysning: 'Det bedste vi kan gøre er at trække på skuldrene',/nyheder/udland/tidligere-ministre-om-trumps-aflysning-det-bedste-vi-kan-goere-er-traekke-paa
2019-08-21,Korrespondent: Virksomheder græder tørre tårer over Trumps aflysning,/nyheder/penge/korrespondent-virksomheder-graeder-toerre-taarer-over-trumps-aflysning
2019-08-21,Trumps ambassadør i Danmark står fast: Som allierede skal vi kunne diskutere alt,/nyheder/indland/trumps-ambassadoer-i-danmark-staar-fast-som-allierede-skal-vi-kunne-diskutere-alt
2019-08-21,Godkendt dansk dag ved VM i badminton,/sporten/badminton/godkendt-dansk-dag-ved-vm-i-badminton
2019-08-21,Sygemeldt Enhedslisten-borgmester har afleveret lægeattest,/nyheder/politik/sygemeldt-enhedslisten-borgmester-har-afleveret-laegeattest
2019-08-21,Chef for Veterancentret om kritik: Behandling tager tid,/nyheder/udland/chef-veterancentret-om-kritik-behandling-tager-tid
2019-08-21,Lærerstuderende møder ind til 12 undervisningstimer om ugen: ’Det bliver mindre attraktivt’,/nyheder/regionale/oestjylland/laererstuderende-moeder-ind-til-12-undervisningstimer-om-ugen-det
2019-08-21,Forgæves lange aftener på Amalienborg: Hoffet havde rygende travlt før Trump-besøg,/nyheder/indland/forgaeves-lange-aftener-paa-amalienborg-hoffet-havde-rygende-travlt-foer-trump
2019-08-21,"Bombealarm, anholdelse og afspærring i Aarhus: Politiet fandt en højttaler",/nyheder/indland/bombealarm-anholdelse-og-afspaerring-i-aarhus-politiet-fandt-en-hoejttaler
2019-08-21,Bank i Aarhus evakueret: Sprængstofeksperter til stede,/nyheder/indland/bank-i-aarhus-evakueret-spraengstofeksperter-til-stede
2019-08-21,Danskere om Trumps aflysning: 'Vi lever i 2019. Man kan ikke længere købe folk',/nyheder/indland/danskere-om-trumps-aflysning-vi-lever-i-2019-man-kan-ikke-laengere-koebe-folk
2019-08-21,FCK agerer hurtigt: Lapper angrebshul med uruguayaner,/sporten/fodbold/superliga/fck-agerer-hurtigt-lapper-angrebshul-med-uruguayaner
2019-08-21,Dansk golfstjerne nægter sig skyldig i alle anklager,/sporten/golf/dansk-golfstjerne-naegter-sig-skyldig-i-alle-anklager
2019-08-21,Nu kan du være med til at tegne 'Bøgernes Danmarkskort',/nyheder/kultur/boeger/nu-kan-du-vaere-med-til-tegne-boegernes-danmarkskort
2019-08-21,Nicolai har brugt syv år og 100.000 kroner på sin bog: 'Jeg skulle bare skrive den her historie',/nyheder/kultur/boeger/nicolai-har-brugt-syv-aar-og-100000-kroner-paa-sin-bog-jeg-skulle-bare-skrive
2019-08-21,Ærgerlig Mette Frederiksen til USA: Invitationen til et stærkere samarbejde står stadig åben,/nyheder/politik/aergerlig-mette-frederiksen-til-usa-invitationen-til-et-staerkere-samarbejde-staar
2019-08-21,Grønlandsk folketingsmedlem: Vi skal udnytte den amerikanske interesse i Grønland,/nyheder/politik/groenlandsk-folketingsmedlem-vi-skal-udnytte-den-amerikanske-interesse-i-groenland
2019-08-21,Snublende nær en afslutning: Teleskandale kan udsætte storstilet sag om forbud mod banden LTF,/nyheder/indland/snublende-naer-en-afslutning-teleskandale-kan-udsaette-storstilet-sag-om-forbud-mod
2019-08-21,Politiet i ko-vending: Genoptager sag om Mærsk-forurening,/nyheder/penge/politiet-i-ko-vending-genoptager-sag-om-maersk-forurening
2019-08-21,Skipper er ordknap om sygemeldt EL-borgmesters kroservering,/nyheder/politik/skipper-er-ordknap-om-sygemeldt-el-borgmesters-kroservering
2019-08-21,Rapport: Regnskoven i Amazonas står i flammer,/nyheder/udland/rapport-regnskoven-i-amazonas-star-i-flammer
2019-08-21,Ellemann-Jensen efter Trumps kolde klud: Nu skal vi igang med reparationsarbejdet,/nyheder/politik/ellemann-jensen-efter-trumps-kolde-klud-nu-skal-vi-igang-med-reparationsarbejdet
2019-08-21,Nu skydes Danmark Rundt i gang: Her er syv ikoniske øjeblikke fra løbets historie,/sporten/cykling/postnord-danmark-rundt/nu-skydes-danmark-rundt-i-gang-her-er-syv-ikoniske-oejeblikke
2019-08-21,Lars Larsens efterladte opfordrer folk til at droppe blomsterne og støtte Kræftens Bekæmpelse ,/nyheder/penge/lars-larsens-efterladte-opfordrer-folk-til-droppe-blomsterne-og-stoette-kraeftens
2019-08-21,Konsol-krigen er i fuld gang: Sony kaster milliarder efter Playstation 5 ,/nyheder/kultur/gaming/konsol-krigen-er-i-fuld-gang-sony-kaster-milliarder-efter-playstation-5
2019-08-21,Skud mod far og søn er første store sag om dobbelt straf,/nyheder/indland/skud-mod-far-og-son-er-forste-store-sag-om-dobbelt-straf
2019-08-21,Steffen Gram: Trumps følelsesladede udenrigspolitik kan ændre den strategiske udvikling i den vestlige verden,/nyheder/udland/steffen-gram-trumps-foelelsesladede-udenrigspolitik-kan-aendre-den-strategiske
2019-08-21,LIVE-TV: Enhedslisten holder pressemøde,/nyheder/politik/live-tv-enhedslisten-holder-pressemoede-0
2019-08-21,Blinkende Trump-reklame på Rådhuspladsen bliver slukket,/nyheder/politik/blinkende-trump-reklame-pa-radhuspladsen-bliver-slukket
2019-08-21,Limfjordstunnelen har det bedre end frygtet: Kan holde mindst 50 år endnu,/nyheder/regionale/nordjylland/limfjordstunnelen-har-det-bedre-end-frygtet-kan-holde-mindst-50-aar
2019-08-21,Professor om Trump-aflysning: 'Det er en enorm fornærmelse' ,/nyheder/indland/professor-om-trump-aflysning-det-er-en-enorm-fornaermelse
2019-08-21,Angrebet blæst omkuld: Endnu en FCK-angriber er ude i flere måneder,/sporten/fodbold/superliga/angrebet-blaest-omkuld-endnu-en-fck-angriber-er-ude-i-flere-maaneder
2019-08-21,Jakob Fuglsang forlænger med Astana,/sporten/cykling/jakob-fuglsang-forlaenger-med-astana
2019-08-21,Så klar var Danmark til Trump: Massive forberedelser hældt i kloakken,/nyheder/indland/saa-klar-var-danmark-til-trump-massive-forberedelser-haeldt-i-kloakken
2019-08-21,"Cykelrytter tager kæmpe skridt opad: ’En ambition og drøm, der går i opfyldelse’",/sporten/cykling/postnord-danmark-rundt/cykelrytter-tager-kaempe-skridt-opad-en-ambition-og-droem-der
2019-08-21,Skabte revolution for 20 år siden: Nu får ikonisk filmserie en opfølger ,/nyheder/kultur/film/skabte-revolution-20-aar-siden-nu-faar-ikonisk-filmserie-en-opfoelger
2019-08-21,LÆS SVARENE Eksperterne:  Svært at pege på klare favoritter i PostNord Danmark Rundt  ,/sporten/laes-svarene-eksperterne-svaert-pege-paa-klare-favoritter-i-postnord-danmark-rundt
2019-08-21,Krigsveteran redder tidligere danske soldater i Brasilien: Mange af os er kun et enkelt skridt fra afgrunden,/nyheder/udland/krigsveteran-redder-tidligere-danske-soldater-i-brasilien-mange-af-os-er-kun-et
2019-08-21,Dræbt på Langebro: Rekordbeløb indsamlet til afdød betjents familie,/nyheder/regionale/hovedstadsomraadet/draebt-paa-langebro-rekordbeloeb-indsamlet-til-afdoed-betjents
2019-08-21,Har du købt kamera til overpris? Fotohandlere får millionbøde for aftalte priser,/nyheder/penge/har-du-koebt-kamera-til-overpris-fotohandlere-faar-millionboede-aftalte-priser
2019-08-21,Danske politikere raser over Trumps aflysning af statsbesøg: En diplomatisk farce,/nyheder/politik/danske-politikere-raser-over-trumps-aflysning-af-statsbesoeg-en-diplomatisk-farce
2019-08-21,Ronaldo ser droppet retssag som en frifindelse: 'Endnu en gang er min uskyld blevet bevist. Det gør mig stolt',/sporten/fodbold/ronaldo-ser-droppet-retssag-som-en-frifindelse-endnu-en-gang-er-min-uskyld-blevet
2019-08-21,Danske kajakroere jagter OL-billetter ved VM,/sporten/oevrig/danske-kajakroere-jagter-ol-billetter-ved-vm
2019-08-21,DR's USA-korrespondent: Trump sender Danmark og USA's forhold ned på frysepunktet,/nyheder/udland/drs-usa-korrespondent-trump-sender-danmark-og-usas-forhold-ned-paa-frysepunktet
2019-08-21,I dag skal Thorbjørn Olesen i retten: Risikerer fængselsstraf,/sporten/golf/i-dag-skal-thorbjoern-olesen-i-retten-risikerer-faengselsstraf
2019-08-21,Kongehuset om Trump-aflysning: 'Det var en overraskelse',/nyheder/indland/kongehuset-om-trump-aflysning-det-var-en-overraskelse
2019-08-21,Jørgen Ivar må ikke længere skyde sine køer: Jeg forstår det simpelthen ikke,/nyheder/indland/joergen-ivar-maa-ikke-laengere-skyde-sine-koeer-jeg-forstaar-det-simpelthen-ikke
2019-08-21,Varme vinde bekræfter: Antarktis smelter - og det er vores skyld,/nyheder/viden/klima/varme-vinde-bekraefter-antarktis-smelter-og-det-er-vores-skyld
2019-08-21,LIVE Reaktioner vælter ind på Trumps aflysning,/nyheder/udland/live-reaktioner-vaelter-ind-paa-trumps-aflysning
2019-08-21,Demokrater tager sig til hovedet: Trumps aflysning er absurd,/nyheder/politik/demokrater-tager-sig-til-hovedet-trumps-aflysning-er-absurd
2019-08-21,Ambassadør tweetede om Trumps besøg få timer før aflysning,/nyheder/politik/ambassador-tweetede-om-trumps-besog-fa-timer-aflysning
2019-08-21,Migranter går i land på Lampedusa efter 19 dage på skib,/nyheder/udland/migranter-gar-i-land-pa-lampedusa-efter-19-dage-pa-skib
2019-08-21,Trump aflyser dansk statsbesøg,/nyheder/indland/trump-aflyser-dansk-statsbesog
